Hour,Temperature,Forecast,Rain,Rain_rate,Cloud_rate,Pressure,Wind,Gust,Day,Month,Year,Weather
6,23.0,25.0,0.0,0.0,0.47,1013.0,7.0,13.0,9,12,2021,Partly cloudy
9,27.0,29.0,0.0,0.0,0.5,1015.0,9.0,10.0,9,12,2021,Partly cloudy
12,30.0,34.0,0.0,0.0,0.49,1013.0,7.0,22.0,9,12,2021,Partly cloudy
15,28.0,32.0,2.1,0.0,0.63,1010.0,10.0,12.0,9,12,2021,Moderate or heavy rain shower
18,27.0,29.0,0.1,0.0,0.63,1011.0,1.0,6.0,9,12,2021,Patchy rain possible
21,25.0,27.0,0.0,0.0,0.48,1013.0,5.0,8.0,9,12,2021,Clear
0,23.0,25.0,0.0,0.0,0.48,1012.0,8.0,10.0,10,12,2021,Clear
3,23.0,25.0,0.0,1.0,0.82,1011.0,9.0,15.0,10,12,2021,Partly cloudy
6,22.0,22.0,0.0,1.0,0.78,1012.0,10.0,17.0,10,12,2021,Partly cloudy
9,26.0,27.0,0.0,0.0,0.55,1014.0,12.0,17.0,10,12,2021,Partly cloudy
12,30.0,33.0,0.0,1.0,0.79,1012.0,9.0,14.0,10,12,2021,Clear
15,31.0,34.0,0.0,1.0,0.72,1009.0,6.0,11.0,10,12,2021,Clear
18,28.0,31.0,0.0,1.0,0.74,1010.0,8.0,10.0,10,12,2021,Clear
21,24.0,26.0,0.0,0.0,0.69,1012.0,8.0,13.0,10,12,2021,Clear
0,23.0,26.0,0.0,0.0,0.8,1012.0,2.0,4.0,11,12,2021,Clear
3,23.0,25.0,0.0,0.0,0.71,1010.0,4.0,7.0,11,12,2021,Partly cloudy
6,22.0,25.0,0.0,0.0,0.72,1012.0,5.0,8.0,11,12,2021,Partly cloudy
9,26.0,28.0,0.0,0.0,0.55,1013.0,8.0,14.0,11,12,2021,Clear
12,30.0,33.0,0.0,0.0,0.44,1012.0,6.0,14.0,11,12,2021,Partly cloudy
15,29.0,32.0,0.0,0.0,0.49,1010.0,6.0,14.0,11,12,2021,Partly cloudy
18,27.0,29.0,0.0,1.0,0.66,1011.0,5.0,9.0,11,12,2021,Clear
21,25.0,27.0,0.0,1.0,0.72,1013.0,3.0,5.0,11,12,2021,Clear
0,24.0,26.0,0.0,0.0,0.69,1013.0,5.0,9.0,12,12,2021,Partly cloudy
3,23.0,25.0,0.0,0.0,0.75,1011.0,4.0,8.0,12,12,2021,Partly cloudy
6,22.0,25.0,0.0,1.0,0.8,1012.0,8.0,13.0,12,12,2021,Partly cloudy
9,25.0,27.0,0.0,0.0,0.63,1014.0,7.0,9.0,12,12,2021,Partly cloudy
12,28.0,31.0,0.0,0.0,0.76,1012.0,6.0,12.0,12,12,2021,Partly cloudy
15,28.0,31.0,0.0,1.0,0.83,1009.0,4.0,11.0,12,12,2021,Partly cloudy
18,27.0,29.0,0.0,1.0,0.81,1010.0,6.0,10.0,12,12,2021,Partly cloudy
21,25.0,27.0,0.0,0.0,0.78,1012.0,5.0,9.0,12,12,2021,Cloudy
0,25.0,26.0,0.0,1.0,0.8,1011.0,4.0,7.0,13,12,2021,Partly cloudy
3,24.0,26.0,0.2,1.0,0.73,1010.0,9.0,15.0,13,12,2021,Patchy rain possible
6,24.0,25.0,0.0,1.0,0.75,1010.0,9.0,15.0,13,12,2021,Partly cloudy
9,25.0,26.0,0.0,0.0,0.7,1013.0,10.0,19.0,13,12,2021,Cloudy
12,27.0,29.0,0.0,1.0,0.86,1011.0,12.0,16.0,13,12,2021,Partly cloudy
15,27.0,29.0,0.2,0.0,0.64,1009.0,7.0,17.0,13,12,2021,Patchy rain possible
18,25.0,27.0,0.0,1.0,0.77,1010.0,9.0,14.0,13,12,2021,Partly cloudy
21,23.0,25.0,0.0,0.0,0.74,1011.0,8.0,13.0,13,12,2021,Partly cloudy
0,24.0,26.0,0.0,0.0,0.78,1011.0,6.0,10.0,14,12,2021,Partly cloudy
3,23.0,25.0,0.0,0.0,0.75,1009.0,9.0,14.0,14,12,2021,Cloudy
6,23.0,25.0,0.0,0.0,0.8,1009.0,8.0,13.0,14,12,2021,Partly cloudy
9,25.0,26.0,0.0,1.0,0.82,1012.0,8.0,12.0,14,12,2021,Partly cloudy
12,29.0,32.0,0.0,1.0,0.75,1010.0,3.0,9.0,14,12,2021,Clear
15,30.0,33.0,0.0,1.0,0.54,1007.0,6.0,6.0,14,12,2021,Partly cloudy
18,27.0,29.0,0.0,1.0,0.7,1008.0,9.0,16.0,14,12,2021,Partly cloudy
21,25.0,27.0,0.0,0.0,0.82,1010.0,4.0,7.0,14,12,2021,Partly cloudy
0,25.0,27.0,0.0,0.0,0.55,1010.0,2.0,4.0,15,12,2021,Cloudy
3,24.0,26.0,0.0,0.0,0.32,1008.0,6.0,10.0,15,12,2021,Cloudy
6,24.0,25.0,0.0,0.0,0.29,1009.0,6.0,10.0,15,12,2021,Cloudy
9,28.0,30.0,0.0,0.0,0.24,1011.0,7.0,8.0,15,12,2021,Partly cloudy
12,31.0,35.0,0.0,1.0,0.87,1009.0,5.0,10.0,15,12,2021,Cloudy
15,32.0,36.0,0.0,1.0,0.51,1006.0,5.0,16.0,15,12,2021,Partly cloudy
18,28.0,30.0,0.0,0.0,0.78,1008.0,9.0,21.0,15,12,2021,Partly cloudy
21,26.0,28.0,0.0,0.0,0.88,1010.0,8.0,14.0,15,12,2021,Partly cloudy
0,25.0,27.0,0.0,0.0,0.88,1010.0,3.0,6.0,16,12,2021,Partly cloudy
3,24.0,27.0,0.0,0.0,0.87,1009.0,5.0,9.0,16,12,2021,Cloudy
6,24.0,26.0,0.0,0.0,0.83,1010.0,6.0,10.0,16,12,2021,Partly cloudy
9,29.0,32.0,0.0,0.0,0.65,1012.0,3.0,10.0,16,12,2021,Clear
12,32.0,38.0,0.0,1.0,0.54,1010.0,4.0,20.0,16,12,2021,Partly cloudy
15,33.0,37.0,0.0,1.0,0.68,1007.0,10.0,21.0,16,12,2021,Cloudy
18,28.0,30.0,0.0,1.0,0.78,1009.0,10.0,17.0,16,12,2021,Partly cloudy
21,26.0,28.0,0.0,0.0,0.75,1011.0,13.0,16.0,16,12,2021,Partly cloudy
0,25.0,27.0,0.0,0.0,0.8,1011.0,9.0,15.0,17,12,2021,Partly cloudy
3,24.0,26.0,0.0,0.0,0.35,1009.0,6.0,9.0,17,12,2021,Partly cloudy
6,24.0,26.0,0.0,0.0,0.12,1010.0,8.0,13.0,17,12,2021,Partly cloudy
9,28.0,31.0,0.0,0.0,0.23,1012.0,7.0,12.0,17,12,2021,Clear
12,32.0,38.0,0.0,0.0,0.53,1009.0,9.0,17.0,17,12,2021,Partly cloudy
15,31.0,36.0,0.0,1.0,0.81,1006.0,3.0,12.0,17,12,2021,Partly cloudy
18,28.0,33.0,0.0,1.0,0.89,1008.0,12.0,14.0,17,12,2021,Clear
21,25.0,28.0,0.0,0.0,0.76,1010.0,6.0,10.0,17,12,2021,Clear
0,25.0,27.0,0.0,0.0,0.82,1010.0,6.0,10.0,18,12,2021,Clear
3,24.0,26.0,0.0,0.0,0.6,1008.0,6.0,10.0,18,12,2021,Clear
6,23.0,25.0,0.0,0.0,0.29,1009.0,5.0,9.0,18,12,2021,Clear
9,25.0,27.0,0.0,0.0,0.29,1012.0,10.0,17.0,18,12,2021,Clear
12,31.0,35.0,0.0,0.0,0.46,1010.0,11.0,18.0,18,12,2021,Clear
15,33.0,36.0,0.0,0.0,0.57,1007.0,10.0,19.0,18,12,2021,Clear
18,28.0,29.0,0.0,0.0,0.55,1008.0,8.0,21.0,18,12,2021,Partly cloudy
21,26.0,27.0,0.0,0.0,0.55,1010.0,17.0,27.0,18,12,2021,Clear
0,25.0,26.0,0.0,0.0,0.85,1009.0,18.0,29.0,19,12,2021,Clear
3,24.0,26.0,0.0,0.0,0.79,1007.0,19.0,32.0,19,12,2021,Partly cloudy
6,25.0,26.0,0.0,0.0,0.84,1008.0,18.0,33.0,19,12,2021,Clear
9,27.0,28.0,0.0,0.0,0.5,1011.0,22.0,31.0,19,12,2021,Partly cloudy
12,30.0,32.0,0.0,0.0,0.27,1010.0,22.0,33.0,19,12,2021,Cloudy
15,29.0,30.0,0.0,0.0,0.43,1008.0,21.0,33.0,19,12,2021,Partly cloudy
18,25.0,26.0,0.0,0.0,0.75,1010.0,17.0,26.0,19,12,2021,Clear
21,24.0,26.0,0.0,0.0,0.77,1012.0,12.0,20.0,19,12,2021,Clear
0,24.0,26.0,0.0,0.0,0.72,1011.0,4.0,7.0,20,12,2021,Clear
3,23.0,25.0,0.0,0.0,0.44,1010.0,8.0,13.0,20,12,2021,Cloudy
6,22.0,25.0,0.0,0.0,0.18,1012.0,10.0,16.0,20,12,2021,Partly cloudy
9,26.0,27.0,0.0,0.0,0.16,1014.0,9.0,17.0,20,12,2021,Partly cloudy
12,31.0,34.0,0.0,0.0,0.31,1012.0,5.0,15.0,20,12,2021,Partly cloudy
15,31.0,33.0,0.0,0.0,0.56,1009.0,4.0,10.0,20,12,2021,Partly cloudy
18,27.0,29.0,0.0,0.0,0.57,1011.0,7.0,11.0,20,12,2021,Partly cloudy
21,25.0,27.0,0.0,0.0,0.35,1014.0,8.0,10.0,20,12,2021,Partly cloudy
0,24.0,26.0,0.0,0.0,0.22,1014.0,6.0,10.0,21,12,2021,Cloudy
3,24.0,26.0,0.0,0.0,0.13,1012.0,5.0,8.0,21,12,2021,Cloudy
6,23.0,25.0,0.0,0.0,0.14,1013.0,3.0,5.0,21,12,2021,Overcast
9,26.0,28.0,0.0,0.0,0.14,1015.0,4.0,10.0,21,12,2021,Overcast
12,30.0,33.0,0.0,0.0,0.13,1012.0,6.0,16.0,21,12,2021,Overcast
15,30.0,33.0,0.0,0.0,0.12,1010.0,6.0,16.0,21,12,2021,Cloudy
18,26.0,29.0,0.0,0.0,0.18,1012.0,8.0,13.0,21,12,2021,Cloudy
21,25.0,27.0,0.0,0.0,0.15,1013.0,7.0,12.0,21,12,2021,Cloudy
0,24.0,26.0,0.0,0.0,0.1,1013.0,5.0,9.0,22,12,2021,Partly cloudy
3,23.0,26.0,0.0,0.0,0.07,1011.0,4.0,6.0,22,12,2021,Cloudy
6,23.0,26.0,0.0,0.0,0.06,1012.0,6.0,9.0,22,12,2021,Cloudy
9,26.0,28.0,0.0,0.0,0.07,1014.0,7.0,14.0,22,12,2021,Overcast
12,29.0,33.0,0.0,0.0,0.08,1012.0,3.0,13.0,22,12,2021,Cloudy
15,28.0,32.0,2.3,0.0,0.09,1009.0,5.0,12.0,22,12,2021,Moderate or heavy rain shower
18,25.0,28.0,0.0,0.0,0.1,1010.0,6.0,13.0,22,12,2021,Overcast
21,25.0,27.0,0.6,0.0,0.22,1012.0,3.0,10.0,22,12,2021,Moderate rain at times
0,25.0,27.0,0.0,0.0,0.22,1011.0,1.0,1.0,23,12,2021,Cloudy
3,24.0,26.0,0.0,0.0,0.26,1010.0,4.0,6.0,23,12,2021,Cloudy
6,24.0,26.0,0.0,0.0,0.59,1011.0,9.0,10.0,23,12,2021,Cloudy
9,27.0,29.0,0.0,0.0,0.74,1013.0,10.0,11.0,23,12,2021,Cloudy
12,30.0,34.0,0.0,1.0,0.72,1011.0,7.0,19.0,23,12,2021,Overcast
15,29.0,32.0,0.0,0.0,0.53,1008.0,4.0,15.0,23,12,2021,Cloudy
18,26.0,29.0,0.0,0.0,0.35,1010.0,5.0,10.0,23,12,2021,Cloudy
21,25.0,27.0,0.0,0.0,0.68,1012.0,4.0,6.0,23,12,2021,Cloudy
0,23.0,26.0,0.0,0.0,0.7,1012.0,4.0,6.0,24,12,2021,Partly cloudy
3,23.0,25.0,0.0,0.0,0.78,1010.0,7.0,11.0,24,12,2021,Cloudy
6,22.0,25.0,0.0,0.0,0.94,1011.0,6.0,11.0,24,12,2021,Cloudy
9,25.0,28.0,0.0,0.0,0.94,1013.0,6.0,8.0,24,12,2021,Cloudy
12,30.0,34.0,0.0,0.0,0.82,1012.0,3.0,9.0,24,12,2021,Overcast
15,28.0,31.0,0.0,0.0,0.77,1009.0,8.0,10.0,24,12,2021,Overcast
18,26.0,28.0,0.0,1.0,0.83,1010.0,7.0,12.0,24,12,2021,Cloudy
21,24.0,26.0,0.0,0.0,0.52,1012.0,5.0,8.0,24,12,2021,Partly cloudy
0,23.0,26.0,0.0,0.0,0.59,1012.0,7.0,12.0,25,12,2021,Partly cloudy
3,23.0,26.0,0.0,0.0,0.56,1011.0,5.0,8.0,25,12,2021,Cloudy
6,23.0,25.0,0.0,0.0,0.52,1011.0,7.0,12.0,25,12,2021,Clear
9,27.0,29.0,0.0,0.0,0.45,1014.0,7.0,8.0,25,12,2021,Partly cloudy
12,31.0,35.0,0.0,0.0,0.49,1012.0,5.0,11.0,25,12,2021,Clear
15,31.0,34.0,0.0,0.0,0.7,1009.0,3.0,11.0,25,12,2021,Cloudy
18,29.0,32.0,0.0,0.0,0.83,1010.0,6.0,8.0,25,12,2021,Cloudy
21,25.0,27.0,0.0,0.0,0.77,1012.0,4.0,6.0,25,12,2021,Clear
0,24.0,26.0,0.0,0.0,0.24,1012.0,3.0,6.0,26,12,2021,Clear
3,23.0,25.0,0.0,0.0,0.25,1012.0,6.0,10.0,26,12,2021,Clear
6,23.0,25.0,0.0,0.0,0.21,1013.0,5.0,9.0,26,12,2021,Partly cloudy
9,27.0,29.0,0.0,0.0,0.2,1014.0,8.0,13.0,26,12,2021,Partly cloudy
12,31.0,35.0,0.0,0.0,0.48,1012.0,3.0,11.0,26,12,2021,Partly cloudy
15,31.0,35.0,0.0,0.0,0.8,1009.0,3.0,10.0,26,12,2021,Partly cloudy
18,28.0,30.0,0.0,0.0,0.81,1011.0,8.0,14.0,26,12,2021,Cloudy
21,25.0,27.0,0.0,0.0,0.56,1013.0,8.0,13.0,26,12,2021,Partly cloudy
0,25.0,27.0,0.0,0.0,0.87,1013.0,4.0,7.0,27,12,2021,Partly cloudy
3,24.0,26.0,0.0,0.0,0.82,1011.0,3.0,5.0,27,12,2021,Cloudy
6,23.0,25.0,0.0,0.0,0.62,1013.0,4.0,6.0,27,12,2021,Cloudy
9,28.0,30.0,0.0,0.0,0.59,1015.0,4.0,14.0,27,12,2021,Partly cloudy
12,32.0,37.0,0.0,0.0,0.5,1012.0,4.0,17.0,27,12,2021,Partly cloudy
15,32.0,35.0,0.0,0.0,0.71,1009.0,2.0,10.0,27,12,2021,Cloudy
18,26.0,29.0,1.4,0.0,0.83,1011.0,10.0,16.0,27,12,2021,Heavy rain at times
21,24.0,26.0,0.4,0.0,0.51,1013.0,10.0,14.0,27,12,2021,Patchy rain possible
0,24.0,27.0,0.8,0.0,0.37,1012.0,4.0,7.0,28,12,2021,Moderate rain at times
3,24.0,26.0,0.0,0.0,0.24,1011.0,7.0,12.0,28,12,2021,Partly cloudy
6,24.0,26.0,0.0,0.0,0.18,1012.0,9.0,14.0,28,12,2021,Partly cloudy
9,27.0,29.0,0.0,0.0,0.45,1014.0,12.0,18.0,28,12,2021,Clear
12,31.0,35.0,0.0,0.0,0.41,1012.0,9.0,22.0,28,12,2021,Clear
15,31.0,35.0,0.0,0.0,0.45,1009.0,6.0,20.0,28,12,2021,Cloudy
18,27.0,29.0,1.6,0.0,0.75,1010.0,9.0,16.0,28,12,2021,Moderate or heavy rain shower
21,26.0,29.0,0.0,0.0,0.79,1013.0,5.0,8.0,28,12,2021,Cloudy
0,24.0,26.0,0.0,0.0,0.4,1012.0,6.0,9.0,29,12,2021,Cloudy
3,23.0,25.0,0.0,0.0,0.27,1011.0,8.0,12.0,29,12,2021,Cloudy
6,23.0,25.0,0.0,0.0,0.26,1012.0,6.0,10.0,29,12,2021,Clear
9,27.0,29.0,0.1,0.0,0.44,1014.0,9.0,16.0,29,12,2021,Patchy rain possible
12,30.0,33.0,0.0,0.0,0.3,1012.0,9.0,19.0,29,12,2021,Cloudy
15,28.0,32.0,0.0,0.0,0.24,1010.0,14.0,24.0,29,12,2021,Cloudy
18,26.0,29.0,0.0,0.0,0.16,1011.0,8.0,13.0,29,12,2021,Cloudy
21,25.0,27.0,0.0,0.0,0.59,1014.0,5.0,8.0,29,12,2021,Overcast
0,24.0,26.0,0.4,0.0,0.14,1013.0,8.0,13.0,30,12,2021,Patchy rain possible
3,23.0,25.0,0.0,0.0,0.47,1011.0,9.0,15.0,30,12,2021,Partly cloudy
6,22.0,25.0,0.0,0.0,0.69,1012.0,8.0,14.0,30,12,2021,Partly cloudy
9,25.0,27.0,0.0,0.0,0.77,1014.0,8.0,16.0,30,12,2021,Partly cloudy
12,29.0,31.0,0.0,0.0,0.8,1014.0,10.0,16.0,30,12,2021,Cloudy
15,29.0,32.0,0.0,0.0,0.61,1011.0,5.0,15.0,30,12,2021,Partly cloudy
18,27.0,30.0,0.0,0.0,0.36,1012.0,3.0,5.0,30,12,2021,Partly cloudy
21,24.0,26.0,0.0,0.0,0.59,1014.0,5.0,9.0,30,12,2021,Clear
0,24.0,25.0,0.0,0.0,0.56,1014.0,12.0,14.0,31,12,2021,Clear
3,23.0,25.0,0.0,0.0,0.67,1012.0,12.0,20.0,31,12,2021,Clear
6,22.0,25.0,0.0,0.0,0.57,1013.0,10.0,17.0,31,12,2021,Clear
9,25.0,26.0,0.0,0.0,0.34,1014.0,12.0,18.0,31,12,2021,Clear
12,31.0,34.0,0.0,0.0,0.3,1012.0,8.0,14.0,31,12,2021,Clear
15,31.0,32.0,0.0,1.0,0.67,1011.0,4.0,11.0,31,12,2021,Partly cloudy
18,28.0,29.0,0.0,1.0,0.67,1011.0,7.0,12.0,31,12,2021,Partly cloudy
21,25.0,27.0,0.0,1.0,0.79,1014.0,6.0,9.0,31,12,2021,Partly cloudy
0,25.0,26.0,0.0,0.0,0.1,1013.0,8.0,13.0,1,1,2022,Partly cloudy
3,24.0,25.0,0.0,0.0,0.19,1012.0,7.0,11.0,1,1,2022,Partly cloudy
6,23.0,25.0,0.0,0.0,0.1,1013.0,8.0,13.0,1,1,2022,Partly cloudy
9,25.0,27.0,0.0,0.0,0.05,1015.0,5.0,11.0,1,1,2022,Partly cloudy
12,28.0,30.0,0.0,0.0,0.08,1013.0,4.0,9.0,1,1,2022,Partly cloudy
15,29.0,31.0,0.0,0.0,0.12,1011.0,1.0,8.0,1,1,2022,Partly cloudy
18,27.0,29.0,0.0,0.0,0.13,1012.0,9.0,13.0,1,1,2022,Partly cloudy
21,25.0,27.0,0.0,0.0,0.13,1014.0,6.0,9.0,1,1,2022,Cloudy
0,24.0,26.0,0.0,0.0,0.09,1013.0,6.0,10.0,2,1,2022,Partly cloudy
3,23.0,25.0,0.0,0.0,0.08,1011.0,5.0,9.0,2,1,2022,Partly cloudy
6,22.0,25.0,0.0,0.0,0.08,1012.0,8.0,13.0,2,1,2022,Partly cloudy
9,26.0,28.0,0.0,0.0,0.08,1014.0,5.0,14.0,2,1,2022,Partly cloudy
12,32.0,34.0,0.0,0.0,0.17,1011.0,6.0,11.0,2,1,2022,Partly cloudy
15,32.0,34.0,0.0,0.0,0.16,1009.0,7.0,8.0,2,1,2022,Partly cloudy
18,28.0,30.0,0.0,0.0,0.08,1010.0,8.0,13.0,2,1,2022,Partly cloudy
21,26.0,28.0,0.0,0.0,0.1,1012.0,4.0,7.0,2,1,2022,Partly cloudy
0,25.0,26.0,0.0,0.0,0.26,1012.0,3.0,5.0,3,1,2022,Partly cloudy
3,24.0,26.0,0.0,0.0,0.08,1010.0,3.0,4.0,3,1,2022,Partly cloudy
6,23.0,25.0,0.0,0.0,0.23,1011.0,5.0,9.0,3,1,2022,Partly cloudy
9,26.0,27.0,0.0,0.0,0.14,1013.0,6.0,7.0,3,1,2022,Cloudy
12,29.0,31.0,0.0,0.0,0.08,1011.0,7.0,8.0,3,1,2022,Partly cloudy
15,29.0,31.0,0.0,0.0,0.15,1009.0,6.0,13.0,3,1,2022,Partly cloudy
18,27.0,28.0,0.1,0.0,0.14,1010.0,5.0,9.0,3,1,2022,Patchy rain possible
21,25.0,27.0,0.0,0.0,0.17,1012.0,5.0,9.0,3,1,2022,Partly cloudy
0,25.0,27.0,0.0,0.0,0.11,1012.0,4.0,6.0,4,1,2022,Partly cloudy
3,24.0,26.0,0.0,0.0,0.09,1010.0,6.0,9.0,4,1,2022,Clear
6,23.0,25.0,0.0,0.0,0.12,1011.0,8.0,9.0,4,1,2022,Clear
9,27.0,28.0,0.0,0.0,0.08,1013.0,8.0,13.0,4,1,2022,Clear
12,31.0,35.0,0.0,0.0,0.08,1011.0,7.0,17.0,4,1,2022,Clear
15,33.0,35.0,0.0,0.0,0.18,1008.0,2.0,9.0,4,1,2022,Partly cloudy
18,28.0,30.0,0.5,0.0,0.25,1009.0,13.0,16.0,4,1,2022,Moderate rain at times
21,25.0,27.0,0.0,0.0,0.3,1012.0,12.0,14.0,4,1,2022,Clear
0,25.0,27.0,0.0,0.0,0.16,1012.0,6.0,10.0,5,1,2022,Partly cloudy
3,24.0,26.0,0.0,0.0,0.05,1010.0,4.0,6.0,5,1,2022,Clear
6,24.0,26.0,0.0,0.0,0.01,1011.0,5.0,9.0,5,1,2022,Clear
9,28.0,30.0,0.0,0.0,0.02,1014.0,6.0,12.0,5,1,2022,Partly cloudy
12,31.0,35.0,0.1,0.0,0.01,1011.0,5.0,17.0,5,1,2022,Patchy rain possible
15,32.0,35.0,0.0,0.0,0.04,1008.0,7.0,12.0,5,1,2022,Partly cloudy
18,27.0,30.0,0.5,0.0,0.04,1010.0,10.0,18.0,5,1,2022,Moderate rain at times
21,25.0,28.0,0.1,0.0,0.05,1012.0,9.0,13.0,5,1,2022,Patchy rain possible
0,25.0,27.0,0.0,0.0,0.03,1012.0,6.0,10.0,6,1,2022,Cloudy
3,25.0,27.0,0.0,0.0,0.01,1011.0,5.0,7.0,6,1,2022,Partly cloudy
6,24.0,26.0,0.0,0.0,0.07,1012.0,5.0,8.0,6,1,2022,Partly cloudy
9,28.0,31.0,0.0,0.0,0.13,1014.0,6.0,7.0,6,1,2022,Partly cloudy
12,32.0,35.0,0.0,0.0,0.35,1011.0,6.0,12.0,6,1,2022,Clear
15,33.0,36.0,0.0,0.0,0.44,1008.0,6.0,12.0,6,1,2022,Clear
18,27.0,30.0,0.4,0.0,0.3,1010.0,10.0,16.0,6,1,2022,Patchy rain possible
21,26.0,27.0,0.0,0.0,0.3,1012.0,10.0,11.0,6,1,2022,Clear
0,25.0,27.0,0.0,0.0,0.27,1012.0,7.0,11.0,7,1,2022,Partly cloudy
3,25.0,26.0,0.0,0.0,0.28,1011.0,4.0,7.0,7,1,2022,Partly cloudy
6,24.0,26.0,0.0,0.0,0.19,1012.0,8.0,9.0,7,1,2022,Partly cloudy
9,28.0,30.0,0.0,0.0,0.14,1015.0,10.0,12.0,7,1,2022,Partly cloudy
12,32.0,35.0,0.1,0.0,0.62,1012.0,8.0,9.0,7,1,2022,Patchy rain possible
15,33.0,35.0,0.0,0.0,0.67,1009.0,3.0,8.0,7,1,2022,Partly cloudy
18,28.0,30.0,0.0,0.0,0.49,1011.0,12.0,18.0,7,1,2022,Clear
21,25.0,27.0,0.0,0.0,0.62,1013.0,10.0,16.0,7,1,2022,Cloudy
0,25.0,27.0,0.0,0.0,0.24,1013.0,6.0,10.0,8,1,2022,Partly cloudy
3,24.0,26.0,0.0,0.0,0.22,1011.0,4.0,6.0,8,1,2022,Partly cloudy
6,23.0,25.0,0.0,0.0,0.22,1012.0,8.0,13.0,8,1,2022,Cloudy
9,28.0,30.0,0.0,0.0,0.19,1015.0,10.0,15.0,8,1,2022,Partly cloudy
12,33.0,37.0,0.0,0.0,0.65,1012.0,10.0,12.0,8,1,2022,Partly cloudy
15,33.0,35.0,0.0,0.0,0.6,1009.0,3.0,7.0,8,1,2022,Partly cloudy
18,27.0,29.0,0.0,0.0,0.35,1010.0,17.0,24.0,8,1,2022,Clear
21,25.0,27.0,0.0,0.0,0.3,1013.0,14.0,21.0,8,1,2022,Clear
0,24.0,26.0,0.0,0.0,0.25,1012.0,9.0,15.0,9,1,2022,Clear
3,23.0,26.0,0.0,0.0,0.21,1011.0,3.0,5.0,9,1,2022,Clear
6,23.0,25.0,0.0,0.0,0.2,1012.0,5.0,9.0,9,1,2022,Clear
9,27.0,29.0,0.0,0.0,0.14,1014.0,10.0,15.0,9,1,2022,Clear
12,33.0,36.0,0.0,0.0,0.2,1011.0,10.0,12.0,9,1,2022,Clear
15,33.0,35.0,0.0,0.0,0.28,1008.0,10.0,11.0,9,1,2022,Clear
18,28.0,30.0,0.0,0.0,0.3,1009.0,14.0,21.0,9,1,2022,Clear
21,25.0,27.0,0.0,0.0,0.23,1012.0,15.0,22.0,9,1,2022,Clear
0,24.0,26.0,0.0,0.0,0.24,1012.0,10.0,15.0,10,1,2022,Clear
3,23.0,25.0,0.0,0.0,0.24,1010.0,5.0,9.0,10,1,2022,Clear
6,23.0,25.0,0.0,0.0,0.17,1012.0,8.0,9.0,10,1,2022,Clear
9,28.0,29.0,0.0,0.0,0.19,1014.0,10.0,12.0,10,1,2022,Clear
12,32.0,36.0,0.1,0.0,0.2,1012.0,8.0,9.0,10,1,2022,Patchy rain possible
15,32.0,35.0,0.0,0.0,0.36,1008.0,1.0,7.0,10,1,2022,Partly cloudy
18,28.0,30.0,0.0,0.0,0.27,1010.0,11.0,16.0,10,1,2022,Partly cloudy
21,26.0,27.0,0.0,0.0,0.2,1012.0,13.0,20.0,10,1,2022,Clear
0,25.0,27.0,0.0,0.0,0.2,1012.0,11.0,16.0,11,1,2022,Clear
3,24.0,26.0,0.0,0.0,0.27,1011.0,5.0,7.0,11,1,2022,Clear
6,24.0,25.0,0.0,0.0,0.22,1013.0,8.0,13.0,11,1,2022,Clear
9,28.0,30.0,0.0,0.0,0.19,1015.0,11.0,13.0,11,1,2022,Partly cloudy
12,32.0,35.0,0.0,1.0,0.87,1013.0,13.0,19.0,11,1,2022,Partly cloudy
15,31.0,34.0,0.0,0.0,0.37,1010.0,5.0,12.0,11,1,2022,Partly cloudy
18,27.0,29.0,0.0,0.0,0.31,1011.0,17.0,24.0,11,1,2022,Clear
21,25.0,27.0,0.0,0.0,0.52,1013.0,13.0,20.0,11,1,2022,Clear
0,24.0,26.0,0.0,0.0,0.22,1013.0,4.0,6.0,12,1,2022,Partly cloudy
3,23.0,25.0,0.0,0.0,0.29,1012.0,6.0,10.0,12,1,2022,Clear
6,22.0,25.0,0.0,0.0,0.2,1013.0,11.0,13.0,12,1,2022,Clear
9,26.0,27.0,0.0,0.0,0.18,1015.0,12.0,13.0,12,1,2022,Clear
12,32.0,34.0,0.0,0.0,0.48,1013.0,5.0,14.0,12,1,2022,Clear
15,33.0,35.0,0.0,0.0,0.74,1009.0,4.0,10.0,12,1,2022,Clear
18,27.0,28.0,0.0,0.0,0.42,1011.0,12.0,23.0,12,1,2022,Clear
21,24.0,26.0,0.0,0.0,0.24,1013.0,16.0,24.0,12,1,2022,Clear
0,23.0,25.0,0.0,0.0,0.15,1013.0,7.0,11.0,13,1,2022,Clear
3,22.0,25.0,0.0,0.0,0.14,1012.0,2.0,4.0,13,1,2022,Clear
6,21.0,21.0,0.0,0.0,0.1,1013.0,9.0,15.0,13,1,2022,Clear
9,26.0,27.0,0.0,0.0,0.03,1015.0,9.0,11.0,13,1,2022,Clear
12,32.0,34.0,0.0,0.0,0.02,1013.0,8.0,9.0,13,1,2022,Clear
15,33.0,35.0,0.0,0.0,0.12,1009.0,1.0,8.0,13,1,2022,Clear
18,27.0,28.0,0.0,0.0,0.12,1011.0,12.0,23.0,13,1,2022,Clear
21,25.0,26.0,0.0,0.0,0.09,1013.0,14.0,21.0,13,1,2022,Clear
0,23.0,25.0,0.0,0.0,0.09,1012.0,4.0,7.0,14,1,2022,Clear
